success,current_drive_A,enbi,nbar,np,hfactor,run_dir,batch_num
True,10005.255508807591,517.0981323268355,4.216102019084325,1.2850490308760103,0.8159863172803481,/tmp/csv_runner-e1af8c5c-c728-46b0-9dfd-57c58d60f28d,29
True,10127.479922994182,517.0981323268355,4.216102019084325,1.2850490308760103,0.8159863172803481,/tmp/csv_runner-bfe1c74e-edda-47bd-8894-0e13a1afee69,29
True,10100.16348564327,517.0981323268355,4.216102019084325,1.2850490308760103,0.8159863172803481,/tmp/csv_runner-8f89a9c1-2359-41ae-96c7-250f49180b8a,29
True,10178.116487290255,517.0981323268355,4.216102019084325,1.2850490308760103,0.8159863172803481,/tmp/csv_runner-0a281347-7448-4b4d-bd19-6901a73f3b09,29
True,9987.122887293566,517.0981323268355,4.216102019084325,1.2850490308760103,0.8159863172803481,/tmp/csv_runner-6297c548-7ef0-40ee-9e45-01a07d84017d,29
True,283338.8235127112,632.8279738553206,4.372362138689576,1.3603371953023136,1.4783079155310452,/tmp/csv_runner-54f40e91-3fe5-4fe1-880a-7ec585c78050,30
True,285146.5084375274,632.8279738553206,4.372362138689576,1.3603371953023136,1.4783079155310452,/tmp/csv_runner-20321cd2-4c72-440e-9124-17a75c61d391,30
True,283474.9298152338,632.8279738553206,4.372362138689576,1.3603371953023136,1.4783079155310452,/tmp/csv_runner-f9f70fa1-a159-45d7-ab11-ffdd48f7dfa6,30
True,283146.30691122025,632.8279738553206,4.372362138689576,1.3603371953023136,1.4783079155310452,/tmp/csv_runner-c21bf596-6135-4e29-97f3-71af379bacc3,30
True,33779.82793214488,524.4831922723794,9.935933545554176,1.0160995182849548,1.224065275990964,/tmp/csv_runner-43a6c257-54ef-41a2-aa60-979766204db6,31
True,34073.19780122736,524.4831922723794,9.935933545554176,1.0160995182849548,1.224065275990964,/tmp/csv_runner-7202fd0b-d878-4560-9b82-ac81416b1254,31
True,33572.925696057115,524.4831922723794,9.935933545554176,1.0160995182849548,1.224065275990964,/tmp/csv_runner-8804ac6b-7230-4028-85e1-9fa6ea2b4ea9,31
True,33703.00591483114,524.4831922723794,9.935933545554176,1.0160995182849548,1.224065275990964,/tmp/csv_runner-803341a6-ccdf-4c8d-83b9-5f4a68ebaa85,31
True,34074.697305707195,524.4831922723794,9.935933545554176,1.0160995182849548,1.224065275990964,/tmp/csv_runner-8dd24b02-522a-4be5-b75f-6f3182d3ee91,31
True,97398.0339090233,993.7644633646894,5.610260689539925,1.283589426528568,0.8230050668410082,/tmp/csv_runner-d98e1455-5cec-494c-aa52-df4e68f86d2a,32
True,98377.6100510864,993.7644633646894,5.610260689539925,1.283589426528568,0.8230050668410082,/tmp/csv_runner-da11a2ad-fa88-4bf8-82f5-07ec8c854047,32
True,98269.9473066393,993.7644633646894,5.610260689539925,1.283589426528568,0.8230050668410082,/tmp/csv_runner-0d6fd9ce-1afe-42b1-bb07-40808fdc9879,32
True,97580.83311544424,993.7644633646894,5.610260689539925,1.283589426528568,0.8230050668410082,/tmp/csv_runner-f1c55568-5ef5-473f-8bb3-e09b1da3a7c5,32
True,99405.0346580303,993.7644633646894,5.610260689539925,1.283589426528568,0.8230050668410082,/tmp/csv_runner-1c842a74-c47f-4e76-af2f-31c717f82cd7,32
True,-393.6020473373098,541.1352157073758,11.044315979085614,1.3889825882353026,0.8415143809096691,/tmp/csv_runner-aab5b95c-08e8-4cb6-8e1f-8155bf837499,33
True,-397.1770577716893,541.1352157073758,11.044315979085614,1.3889825882353026,0.8415143809096691,/tmp/csv_runner-d8349b53-b74b-4461-b0f0-b21f27dff781,33
True,-393.8612754856122,541.1352157073758,11.044315979085614,1.3889825882353026,0.8415143809096691,/tmp/csv_runner-7bbec514-b9e1-44a4-b4f0-de1cce80325e,33
True,-391.80738086792456,541.1352157073758,11.044315979085614,1.3889825882353026,0.8415143809096691,/tmp/csv_runner-d774c7a5-c1b2-43c5-85d4-dc7da98418f9,33
True,-389.9990932051055,541.1352157073758,11.044315979085614,1.3889825882353026,0.8415143809096691,/tmp/csv_runner-7e39b11f-5974-4609-ac09-76f718654ab1,33
True,132292.05111118715,592.8911032762462,6.932004295675947,1.032847312984795,1.4616040286132446,/tmp/csv_runner-6d2da963-c435-4efd-8f3c-6aee06bfeebe,34
True,132443.7536782864,592.8911032762462,6.932004295675947,1.032847312984795,1.4616040286132446,/tmp/csv_runner-d337fad8-ce5e-4251-b5e7-7d6faae24e72,34
True,133058.21532218333,592.8911032762462,6.932004295675947,1.032847312984795,1.4616040286132446,/tmp/csv_runner-e060d7ed-b46a-4d94-9e6a-1f85b0949c55,34
True,134269.81876728268,592.8911032762462,6.932004295675947,1.032847312984795,1.4616040286132446,/tmp/csv_runner-4b4b5af5-5f8a-42e3-8a9d-cebc763fd146,34
True,133946.85271259412,592.8911032762462,6.932004295675947,1.032847312984795,1.4616040286132446,/tmp/csv_runner-65001c04-2238-496b-a148-8ef566014df0,34
True,134417.46505169693,773.0375376191196,3.705954792113232,1.433781035453917,0.921564277138504,/tmp/csv_runner-1a879858-b219-476b-81f9-d1003e2dbcc2,35
True,133807.35992957643,773.0375376191196,3.705954792113232,1.433781035453917,0.921564277138504,/tmp/csv_runner-f24a5889-e4e8-4282-b7c5-417df1c242a6,35
True,134857.42551111092,773.0375376191196,3.705954792113232,1.433781035453917,0.921564277138504,/tmp/csv_runner-ad5aba0b-3ef9-4df0-b75f-4b88a13675ca,35
True,135108.11328787144,773.0375376191196,3.705954792113232,1.433781035453917,0.921564277138504,/tmp/csv_runner-d734876c-09ac-47ba-8df6-1c23c2a7c45e,35
True,134402.3157573386,773.0375376191196,3.705954792113232,1.433781035453917,0.921564277138504,/tmp/csv_runner-03447fc7-c826-4f05-bf98-8d9f998bd0c9,35
True,305072.31411799905,743.6409591249218,4.253137736977755,1.065782820823996,1.4754115038531128,/tmp/csv_runner-e6e96f34-a8c4-4690-bdaf-37771c9d2283,36
True,303557.6732659469,743.6409591249218,4.253137736977755,1.065782820823996,1.4754115038531128,/tmp/csv_runner-223bd095-4bd7-4245-b87e-da922ace3b65,36
True,306865.18368880113,743.6409591249218,4.253137736977755,1.065782820823996,1.4754115038531128,/tmp/csv_runner-ea13e3e2-5901-4797-9b14-5ded76c0970d,36
True,307993.81784385606,743.6409591249218,4.253137736977755,1.065782820823996,1.4754115038531128,/tmp/csv_runner-2a29c29f-3a4e-4171-9f92-6e36a5e633d3,36
True,309365.1803946229,743.6409591249218,4.253137736977755,1.065782820823996,1.4754115038531128,/tmp/csv_runner-ab6986f3-ed23-4d38-8982-285c3eafd73d,36
True,186949.7460772725,933.4505113724844,9.480875948028531,1.4910514594168167,1.0631756677386477,/tmp/csv_runner-96c576ea-d8ef-4903-88b1-ff6820e9db41,37
True,186320.4163341397,933.4505113724844,9.480875948028531,1.4910514594168167,1.0631756677386477,/tmp/csv_runner-f3c94486-f729-4603-9a88-866e78b835d5,37
True,187433.6642598617,933.4505113724844,9.480875948028531,1.4910514594168167,1.0631756677386477,/tmp/csv_runner-bc6b8b4d-770b-4141-9385-ef4c82d8e9ca,37
True,184700.91915186463,933.4505113724844,9.480875948028531,1.4910514594168167,1.0631756677386477,/tmp/csv_runner-a25dc526-4e7d-43e7-81d6-9c43b9b49a92,37
True,185783.1194270985,933.4505113724844,9.480875948028531,1.4910514594168167,1.0631756677386477,/tmp/csv_runner-da368253-4086-427d-a998-b673b57250a2,37
True,27719.9213255292,639.9042331442304,7.43137743796604,1.4401834702126803,0.8485820953504954,/tmp/csv_runner-2546ae9e-43e0-4b00-a065-d307198b224f,38
True,27940.204422348605,639.9042331442304,7.43137743796604,1.4401834702126803,0.8485820953504954,/tmp/csv_runner-d7b64dc2-2165-4bce-91dd-4fc20204bc06,38
True,28055.8606766623,639.9042331442304,7.43137743796604,1.4401834702126803,0.8485820953504954,/tmp/csv_runner-34fa61ce-dcd3-4381-88c5-7f6536a88409,38
True,27498.067924010964,639.9042331442304,7.43137743796604,1.4401834702126803,0.8485820953504954,/tmp/csv_runner-d21c478a-9646-43b9-ac20-7d05e4e05fc2,38
True,28352.91979882913,639.9042331442304,7.43137743796604,1.4401834702126803,0.8485820953504954,/tmp/csv_runner-736c6c7f-fee3-4886-bbee-1ffa0ff80142,38
True,311823.6826653082,799.3922615750733,3.8576318687348174,1.4057142326191738,1.274138788393861,/tmp/csv_runner-8a486b92-562e-425d-95ec-ae7978274aac,39
True,314532.3071633807,799.3922615750733,3.8576318687348174,1.4057142326191738,1.274138788393861,/tmp/csv_runner-a5c33a63-31af-44e4-af3f-c4b0dfa7ce4a,39
True,315922.987116683,799.3922615750733,3.8576318687348174,1.4057142326191738,1.274138788393861,/tmp/csv_runner-7ea5c8ac-fc45-4709-b48b-66492b31c7fa,39
True,314557.29047933273,799.3922615750733,3.8576318687348174,1.4057142326191738,1.274138788393861,/tmp/csv_runner-698ea927-86fa-4314-8f9b-a9a50d37fe16,39
True,314541.2813093333,799.3922615750733,3.8576318687348174,1.4057142326191738,1.274138788393861,/tmp/csv_runner-0a81519d-20be-47f7-b865-031d10f09b8b,39
True,46498.80377984588,549.2153532910331,10.304278096710853,1.4437325687580598,1.164654034884714,/tmp/csv_runner-61d3418a-d6f4-4619-82c6-0ca7672a2d36,40
True,46533.639076588086,549.2153532910331,10.304278096710853,1.4437325687580598,1.164654034884714,/tmp/csv_runner-789dfeb6-ae23-41d5-a721-1189fa38c716,40
True,46897.47093828065,549.2153532910331,10.304278096710853,1.4437325687580598,1.164654034884714,/tmp/csv_runner-acf1f5ac-5bf8-4d15-9d4e-0da26e1cc788,40
True,45896.11601318155,549.2153532910331,10.304278096710853,1.4437325687580598,1.164654034884714,/tmp/csv_runner-35e0e219-67b0-402f-bf57-716a248ea3bb,40
True,46445.0755601177,549.2153532910331,10.304278096710853,1.4437325687580598,1.164654034884714,/tmp/csv_runner-7280dce4-4412-4abc-9d52-9f421a3e037a,40
True,219921.5982144978,989.4345195251568,9.062898887461904,1.0973311405083797,1.2106447759121932,/tmp/csv_runner-96dbd510-9a52-4f93-9da1-701c47e0a1a9,41
True,224780.53107321396,989.4345195251568,9.062898887461904,1.0973311405083797,1.2106447759121932,/tmp/csv_runner-f9d4c402-ed11-42d0-bc5b-521fff05e7c4,41
True,225701.42584890357,989.4345195251568,9.062898887461904,1.0973311405083797,1.2106447759121932,/tmp/csv_runner-4eefd587-76ce-4ce2-bc92-e95c797973b0,41
True,224607.00835964797,989.4345195251568,9.062898887461904,1.0973311405083797,1.2106447759121932,/tmp/csv_runner-e043086e-8fb4-4a53-8dfb-9deffb3d854a,41
True,223018.78679054973,989.4345195251568,9.062898887461904,1.0973311405083797,1.2106447759121932,/tmp/csv_runner-26cfb078-070b-4573-a670-6c4ab996135a,41
True,71960.49800370206,921.888720113632,5.426364712860607,1.0288672362076434,0.8460262298293865,/tmp/csv_runner-62b317a3-c165-430d-a13a-dc366526fa63,42
True,74056.01141451637,921.888720113632,5.426364712860607,1.0288672362076434,0.8460262298293865,/tmp/csv_runner-c87e3b2f-817b-40a8-b9da-3631c86fc22a,42
True,73350.25416067628,921.888720113632,5.426364712860607,1.0288672362076434,0.8460262298293865,/tmp/csv_runner-f627220c-db22-4265-8b7a-fd2c4464071c,42
True,72179.97112335984,921.888720113632,5.426364712860607,1.0288672362076434,0.8460262298293865,/tmp/csv_runner-65d77f30-ce30-4667-96d9-e033b9057666,42
True,73067.8496024571,921.888720113632,5.426364712860607,1.0288672362076434,0.8460262298293865,/tmp/csv_runner-15e0a3e0-962a-41a0-ba5b-be5ebce10f82,42
True,158064.3446701311,545.3125632357853,3.642398657057811,1.356157126592673,1.238446455140799,/tmp/csv_runner-0b960e6c-4c4e-4987-b1c1-91bab9a0ef83,43
True,160413.2866198152,545.3125632357853,3.642398657057811,1.356157126592673,1.238446455140799,/tmp/csv_runner-64bbcd16-26e1-4581-b59a-64a775fe173a,43
True,158286.27647934982,545.3125632357853,3.642398657057811,1.356157126592673,1.238446455140799,/tmp/csv_runner-b39dcfee-c8b1-4f58-acd6-ce335f28dc72,43
True,159557.48443758994,545.3125632357853,3.642398657057811,1.356157126592673,1.238446455140799,/tmp/csv_runner-eeb123c4-f9e8-4730-96db-a423d57889b9,43
True,160345.14404979307,545.3125632357853,3.642398657057811,1.356157126592673,1.238446455140799,/tmp/csv_runner-ceee9ead-955c-433b-be84-1ceebd013052,43
True,322418.1567923381,873.5922295690568,5.690798295772708,1.0149135292925415,1.458244913117597,/tmp/csv_runner-d8e8bf90-fa61-41af-b892-db5674a5392f,44
True,328315.961118619,873.5922295690568,5.690798295772708,1.0149135292925415,1.458244913117597,/tmp/csv_runner-b0c145e3-5849-408a-b4ec-f91d43f951db,44
True,322617.65261904814,873.5922295690568,5.690798295772708,1.0149135292925415,1.458244913117597,/tmp/csv_runner-682a4c52-97c0-4388-a8d6-ef1074643d90,44
True,324577.4372431148,873.5922295690568,5.690798295772708,1.0149135292925415,1.458244913117597,/tmp/csv_runner-8c9019c9-76b5-4266-a9c7-21631e20eea2,44
True,34958.14247130394,553.530354230629,7.419598531582857,1.0104285515850495,0.9858027721755028,/tmp/csv_runner-f0d6e0e7-6780-477b-8119-a8dabbec61dd,45
True,34917.36324646702,553.530354230629,7.419598531582857,1.0104285515850495,0.9858027721755028,/tmp/csv_runner-96b5f48d-e57f-41a3-a078-10ea2396a347,45
True,34109.933602792924,553.530354230629,7.419598531582857,1.0104285515850495,0.9858027721755028,/tmp/csv_runner-96913fd1-6bc8-4ba4-aab9-4222c3828f14,45
True,34276.35720614159,553.530354230629,7.419598531582857,1.0104285515850495,0.9858027721755028,/tmp/csv_runner-ae9371d4-acb2-4081-a3ed-8441b875e006,45
True,34688.94843804126,553.530354230629,7.419598531582857,1.0104285515850495,0.9858027721755028,/tmp/csv_runner-ffea20fb-824b-430b-84bd-cd1fcab7cf98,45
True,104157.04378135734,688.5387313304253,9.965850342153107,1.0216713785722846,1.3321646346570892,/tmp/csv_runner-b1cfb0da-b679-4023-9d83-96a4c979e694,46
True,105094.03579167054,688.5387313304253,9.965850342153107,1.0216713785722846,1.3321646346570892,/tmp/csv_runner-79c01705-e027-43f6-9184-831c2b72b8ac,46
True,103261.22267993612,688.5387313304253,9.965850342153107,1.0216713785722846,1.3321646346570892,/tmp/csv_runner-5c5e536a-19ea-4ba7-b68a-1bad7261c9ea,46
True,103383.08909295197,688.5387313304253,9.965850342153107,1.0216713785722846,1.3321646346570892,/tmp/csv_runner-21e669a9-f46d-4a1e-a6d6-a33131a93a27,46
True,104268.78076339544,688.5387313304253,9.965850342153107,1.0216713785722846,1.3321646346570892,/tmp/csv_runner-ab58ea5a-1107-4b76-ba57-7333440b3bc6,46
True,290154.891394779,896.9112442279616,9.072622302662662,1.2606556797181812,1.4389806598706207,/tmp/csv_runner-85cb8156-1727-4ebf-a923-97995951c016,47
True,293627.2086137917,896.9112442279616,9.072622302662662,1.2606556797181812,1.4389806598706207,/tmp/csv_runner-de2d0132-4903-4727-b4bf-0503959e1806,47
True,294488.31939022685,896.9112442279616,9.072622302662662,1.2606556797181812,1.4389806598706207,/tmp/csv_runner-88cf4c04-e35e-498b-9030-cdfa04597953,47
True,293618.49875822023,896.9112442279616,9.072622302662662,1.2606556797181812,1.4389806598706207,/tmp/csv_runner-737c7b49-f9d6-40ff-817d-70ea79460147,47
True,160226.61172672868,671.6128102975699,7.606214943260309,1.4460720810714496,1.2575190945788577,/tmp/csv_runner-ef70d28b-9c80-4fa0-80f5-9e26b3f0389e,48
True,162602.2668055438,671.6128102975699,7.606214943260309,1.4460720810714496,1.2575190945788577,/tmp/csv_runner-ea4aa08e-4a0d-479b-84a7-6126f1015565,48
True,161192.852772593,671.6128102975699,7.606214943260309,1.4460720810714496,1.2575190945788577,/tmp/csv_runner-06edd3fd-d6b1-4969-b5bb-1749e5f18f2a,48
True,161291.46780857636,671.6128102975699,7.606214943260309,1.4460720810714496,1.2575190945788577,/tmp/csv_runner-e55710dc-8a14-41b8-8dc0-737f5534ea25,48
True,163038.7887778099,671.6128102975699,7.606214943260309,1.4460720810714496,1.2575190945788577,/tmp/csv_runner-bdef7838-f8be-465c-a088-7af00009b034,48
True,43325.53505378433,911.9711445417136,10.140771097110864,1.2185784811095004,0.8057000320067735,/tmp/csv_runner-2dedbcef-0124-446b-820a-3539a39a2fba,49
True,43015.7657184845,911.9711445417136,10.140771097110864,1.2185784811095004,0.8057000320067735,/tmp/csv_runner-15a78a55-9e0a-4aa0-a0d6-0a314dca939e,49
True,42928.115596116775,911.9711445417136,10.140771097110864,1.2185784811095004,0.8057000320067735,/tmp/csv_runner-b64ccfbc-3979-4e00-9212-686eb9ace2af,49
True,44181.717868815744,911.9711445417136,10.140771097110864,1.2185784811095004,0.8057000320067735,/tmp/csv_runner-b8152a87-abb0-479e-87e4-4a2532a344cd,49
True,43272.502444115424,911.9711445417136,10.140771097110864,1.2185784811095004,0.8057000320067735,/tmp/csv_runner-df956d4c-58d7-43ba-ba5c-d169f12063e7,49
True,93723.19008226309,747.9861652148592,10.308046922216768,1.463062203287511,1.056481621628355,/tmp/csv_runner-9466c7cb-8ef7-4b8d-ab24-c96f834599ca,50
True,92174.92604799976,747.9861652148592,10.308046922216768,1.463062203287511,1.056481621628355,/tmp/csv_runner-37638ece-6b17-492f-8ed3-2562c040c6b9,50
True,94739.07965771711,747.9861652148592,10.308046922216768,1.463062203287511,1.056481621628355,/tmp/csv_runner-cb2b7776-a1dc-4f75-98c3-17c12b8c546e,50
True,94697.45984807772,747.9861652148592,10.308046922216768,1.463062203287511,1.056481621628355,/tmp/csv_runner-32c0946e-de4d-4b47-8c9e-9e2908fa2519,50
True,93954.08630153124,747.9861652148592,10.308046922216768,1.463062203287511,1.056481621628355,/tmp/csv_runner-760ce36c-2b89-472c-9717-003f7a7c144e,50
True,150258.4210882837,894.9463819935107,11.726455463077068,1.4392337191722318,1.1284895559613408,/tmp/csv_runner-9def9306-6833-4650-a12e-ba388833c890,51
True,149336.69031238393,894.9463819935107,11.726455463077068,1.4392337191722318,1.1284895559613408,/tmp/csv_runner-606e6071-2f2b-41a4-8fb1-43af2820124a,51
True,149425.29097805783,894.9463819935107,11.726455463077068,1.4392337191722318,1.1284895559613408,/tmp/csv_runner-a1ff29cb-13d9-421e-a320-aaefba3326bf,51
True,147984.82792145095,894.9463819935107,11.726455463077068,1.4392337191722318,1.1284895559613408,/tmp/csv_runner-f741c11e-c5b3-4c63-9dfc-4072f75adaed,51
True,148343.66290632507,894.9463819935107,11.726455463077068,1.4392337191722318,1.1284895559613408,/tmp/csv_runner-eef777a4-71a4-4cae-8050-77a73e712a57,51
True,99612.3147750585,620.2504126164222,10.34911239752559,1.2461311980162064,1.486625134065262,/tmp/csv_runner-095bf8cc-a800-4f56-a969-dec755b3a04c,52
True,98431.74738095143,620.2504126164222,10.34911239752559,1.2461311980162064,1.486625134065262,/tmp/csv_runner-d5d09fb9-d9b8-4d03-8252-c10727083fe5,52
True,99825.15026820674,620.2504126164222,10.34911239752559,1.2461311980162064,1.486625134065262,/tmp/csv_runner-087c73e8-6de3-4d83-8569-470d6274714f,52
True,99152.52574442356,620.2504126164222,10.34911239752559,1.2461311980162064,1.486625134065262,/tmp/csv_runner-962b75fe-5d9e-4e6f-a771-9ef7c032d9c0,52
True,99515.47965076676,620.2504126164222,10.34911239752559,1.2461311980162064,1.486625134065262,/tmp/csv_runner-c71ae271-3fb1-4725-82b8-b8580c1e77c6,52
True,230914.3946540842,902.6688581076917,7.02802718575416,1.0804769218528596,1.2076560522083175,/tmp/csv_runner-d352e49f-e62f-4c07-8c63-43ea9b9bc2af,53
True,231792.583639026,902.6688581076917,7.02802718575416,1.0804769218528596,1.2076560522083175,/tmp/csv_runner-27fb0225-58c0-4899-9afe-e69367ed215d,53
True,230329.336905262,902.6688581076917,7.02802718575416,1.0804769218528596,1.2076560522083175,/tmp/csv_runner-19dd870e-3930-431d-9e69-aa2b42dc8765,53
True,231399.8043435342,902.6688581076917,7.02802718575416,1.0804769218528596,1.2076560522083175,/tmp/csv_runner-676863f9-22e6-4bd4-8393-1b74e5d5f108,53
True,230294.4183182925,902.6688581076917,7.02802718575416,1.0804769218528596,1.2076560522083175,/tmp/csv_runner-a259877d-58d7-49d6-9b40-a1e36e3b62df,53
True,104283.60663465138,949.0377103289732,8.295191865746686,1.4462971224520749,0.8609621020467096,/tmp/csv_runner-d0ed87fb-2ae5-4553-8dd5-7d23b2861523,54
True,104630.96291825916,949.0377103289732,8.295191865746686,1.4462971224520749,0.8609621020467096,/tmp/csv_runner-b144fe3b-0153-4790-b3c4-f93cb1acaa04,54
True,104651.01143802002,949.0377103289732,8.295191865746686,1.4462971224520749,0.8609621020467096,/tmp/csv_runner-684ebb23-5122-449c-b209-f9970567e07e,54
True,105040.6794902246,949.0377103289732,8.295191865746686,1.4462971224520749,0.8609621020467096,/tmp/csv_runner-7ccec668-83a1-4edd-85a6-adc051316786,54
True,104408.74108405996,949.0377103289732,8.295191865746686,1.4462971224520749,0.8609621020467096,/tmp/csv_runner-8906daee-1e67-46d8-9517-0fb17ef0e5fa,54
True,96803.9799623418,511.5102642781014,4.548169920029155,1.050010122670082,1.2371897113552186,/tmp/csv_runner-75d255e2-4af1-4686-88fc-e682f16cd388,55
True,97556.17783794097,511.5102642781014,4.548169920029155,1.050010122670082,1.2371897113552186,/tmp/csv_runner-a17db17d-9411-4b77-936a-6bf8414442a5,55
True,97610.72918262264,511.5102642781014,4.548169920029155,1.050010122670082,1.2371897113552186,/tmp/csv_runner-ee635206-ad4f-4472-84aa-3758691c6e2d,55
True,97301.83279262378,511.5102642781014,4.548169920029155,1.050010122670082,1.2371897113552186,/tmp/csv_runner-54b1323c-da1e-44de-baa5-746246c9bc0e,55
True,97241.67988091764,511.5102642781014,4.548169920029155,1.050010122670082,1.2371897113552186,/tmp/csv_runner-5332ea12-7cf5-44d2-90e5-3b12e1d1cc09,55
True,101684.19972338964,597.505038510499,4.944585867350767,1.4474867077975873,1.006703329143891,/tmp/csv_runner-06e5bd7e-ce0d-4ad2-ad50-8ed7defef9eb,56
True,102834.5092075518,597.505038510499,4.944585867350767,1.4474867077975873,1.006703329143891,/tmp/csv_runner-92588bf8-11fe-4be5-9498-dda09ea1cfd6,56
True,103507.16352785018,597.505038510499,4.944585867350767,1.4474867077975873,1.006703329143891,/tmp/csv_runner-dc9db9b8-d016-4280-a205-b08a1363876c,56
True,103262.66604326696,597.505038510499,4.944585867350767,1.4474867077975873,1.006703329143891,/tmp/csv_runner-c2159a5a-ef0b-4b0f-9e44-89fec8c810f2,56
True,103146.6467056014,597.505038510499,4.944585867350767,1.4474867077975873,1.006703329143891,/tmp/csv_runner-9050387a-ed18-41ed-b8ca-ba54908c4724,56
True,-1177.7569931303235,514.3914372729251,9.734746657549715,1.3469407984517134,0.937517151446245,/tmp/csv_runner-7d47399c-9459-4c70-ad5a-0716e613a6c6,57
True,-1177.05125608037,514.3914372729251,9.734746657549715,1.3469407984517134,0.937517151446245,/tmp/csv_runner-dc6291cf-6ac8-4abd-b784-01e9cb493db1,57
True,-1182.2346680443725,514.3914372729251,9.734746657549715,1.3469407984517134,0.937517151446245,/tmp/csv_runner-423dc284-3f52-4f3c-a227-06db80cf9c07,57
True,-1190.982219872054,514.3914372729251,9.734746657549715,1.3469407984517134,0.937517151446245,/tmp/csv_runner-2f041dfc-7149-474d-bb57-84716fac986a,57
True,-1199.9596753234969,514.3914372729251,9.734746657549715,1.3469407984517134,0.937517151446245,/tmp/csv_runner-0ac23c3a-8ab7-4ba8-959a-1d1a2c5de0dd,57
True,252855.2830344178,920.836063392559,11.1108205080419,1.2144072780257036,1.4739959235261706,/tmp/csv_runner-f08fb9d2-b624-4f34-bb48-00737bd7780d,58
True,249570.68501123125,920.836063392559,11.1108205080419,1.2144072780257036,1.4739959235261706,/tmp/csv_runner-b6930889-c996-4c0a-83f0-ac1741476608,58
True,246468.6806798845,920.836063392559,11.1108205080419,1.2144072780257036,1.4739959235261706,/tmp/csv_runner-ccadf93b-e941-409f-9cf9-2a47647104fd,58
True,248391.2405210345,920.836063392559,11.1108205080419,1.2144072780257036,1.4739959235261706,/tmp/csv_runner-9f37169e-5238-4a7c-b61b-d970b7a2e839,58
True,166140.0634202954,744.4578065685173,5.528485217037136,1.0075414784916972,1.1267943072056903,/tmp/csv_runner-1a353107-5647-4cef-ab61-6263f8e68942,59
True,164405.45748051698,744.4578065685173,5.528485217037136,1.0075414784916972,1.1267943072056903,/tmp/csv_runner-eb452cc2-8105-488b-b579-4295e7dcdf1b,59
True,166874.5474152965,744.4578065685173,5.528485217037136,1.0075414784916972,1.1267943072056903,/tmp/csv_runner-e3942583-893e-4997-b146-3c34ecb7e9c7,59
True,164695.61611637304,744.4578065685173,5.528485217037136,1.0075414784916972,1.1267943072056903,/tmp/csv_runner-52d42a26-631e-4546-9661-33ff0a08d398,59
True,163900.2488425378,744.4578065685173,5.528485217037136,1.0075414784916972,1.1267943072056903,/tmp/csv_runner-fb0ca8f6-4508-47e0-b7e3-b81766d01657,59
True,229187.3107676849,996.8610251729464,6.193225833342241,1.300026769530588,1.0408515770103184,/tmp/csv_runner-7704bcb6-901d-4c73-b2ca-f3cf1077dd53,60
True,227996.76225676795,996.8610251729464,6.193225833342241,1.300026769530588,1.0408515770103184,/tmp/csv_runner-538cdf02-1f85-4def-ae67-56c587d0b3a7,60
True,229648.230829658,996.8610251729464,6.193225833342241,1.300026769530588,1.0408515770103184,/tmp/csv_runner-aa6a6c53-d1bf-4085-bdb0-195723e06efd,60
True,227556.94664346104,996.8610251729464,6.193225833342241,1.300026769530588,1.0408515770103184,/tmp/csv_runner-5c30fad3-c649-4342-a135-0bdf0489ab4c,60
True,228475.5028278028,996.8610251729464,6.193225833342241,1.300026769530588,1.0408515770103184,/tmp/csv_runner-4c62d4c5-bdae-434b-85bf-e0c657302b7c,60
True,43491.20656304639,626.2727017539264,11.356018402984104,1.2187861779866636,1.103921047846837,/tmp/csv_runner-de150f41-2883-410e-88ec-1fb5d78aac3f,61
True,44005.35230101804,626.2727017539264,11.356018402984104,1.2187861779866636,1.103921047846837,/tmp/csv_runner-cc863c82-ca8f-46cf-ab1e-266931d96e34,61
True,44688.65453667402,626.2727017539264,11.356018402984104,1.2187861779866636,1.103921047846837,/tmp/csv_runner-bf17c83b-e811-499a-b94a-9af0ebf83f98,61
True,43860.61935275635,626.2727017539264,11.356018402984104,1.2187861779866636,1.103921047846837,/tmp/csv_runner-92f29cb0-3564-4b4f-a849-1b3bc13826be,61
True,43952.36530087493,626.2727017539264,11.356018402984104,1.2187861779866636,1.103921047846837,/tmp/csv_runner-04605964-a859-4673-b926-c49344ef9b68,61
True,106841.96899749096,653.2558898303918,11.395366913516188,1.4529626046819089,1.4303356319070728,/tmp/csv_runner-1c43a2ec-9721-4a51-9c3c-285f00c8a443,62
True,108016.80230751986,653.2558898303918,11.395366913516188,1.4529626046819089,1.4303356319070728,/tmp/csv_runner-eeed78f7-7d07-49ac-8c97-8724a819e0c4,62
True,107276.92998806835,653.2558898303918,11.395366913516188,1.4529626046819089,1.4303356319070728,/tmp/csv_runner-19af5b1a-4846-4a91-8e11-e9ec8de0308f,62
True,106960.2003621241,653.2558898303918,11.395366913516188,1.4529626046819089,1.4303356319070728,/tmp/csv_runner-3107e8eb-b0df-4e1c-b219-27c2a7580d34,62
True,108428.50263799832,653.2558898303918,11.395366913516188,1.4529626046819089,1.4303356319070728,/tmp/csv_runner-0a836a45-837b-44e0-8e84-b0b27a3682f6,62
True,128719.64264889572,574.5213236601599,7.493311745311633,1.3917900880155945,1.454053764386878,/tmp/csv_runner-cd784e67-6915-4ae0-9438-28853b43f311,63
